"Gene.names","mIMCD_1","mIMCD_2","mIMCD_3","mIMCD_4"
"TAF6L",745.99,749.51,766.94,781.04
"INSIG2",535.74,520.86,516.61,501.36
"KPNA6",1151.89,1188.53,1227.2,1185.34
"MAN1A",0.26,0,0.25,0
"ITPKC",243.8,229.21,229.13,244.08
"COQ8B",210.76,188.15,194.73,183.2
"BRD8",1319.37,1410.43,1328.92,1308.82
"KIF20A",1903.22,1903.62,2076.75,2024.12
"FARSA",817.18,786.92,767.19,814.35
"GCDH",427.67,439.3,440.56,441.35
"MAST2",774.67,804.35,870.91,771.85
"DNASE2A",489.7,527.72,507.49,525.96
"RAD23A",996.93,1020.67,1019.05,1042.49
"CALR",8100.08,8003.32,8194.7,8209.55
"SYCE2",181.82,167.9,170.29,174.87
"NFAT5",2438.47,2575.62,2650.12,2417.21
"NOB1",447.9,452.8,462.01,441.06
"NQO1",1.28,1.41,1.99,2.01
"PPFIA3",62.49,72.56,67.57,66.04
"GYS1",598.81,569.2,581.84,592.07
"RUVBL2",975.62,914.64,944.31,964.56
"LIN7B",12.55,11.25,9.97,9.19
"BAX",687.6,641.8,598.89,671.64
"IL7R",0,0,0,0
"TFAM",871.47,846.26,832.76,852.54
"ZFP81",379.78,410.61,387.46,402.01
"EFNB3",21.26,19.41,23.94,17.8
"MMD",247.64,238.49,248.08,252.98
"HLF",0,0,0,0.29
"FAM162A",883.5,690.17,761.95,801.43
"RPL8",14606,13858.79,13672.22,14320.91
"GRM3",0,0,0,0
"SSBP2",5.89,6.47,6.78,6.89
"FANCL",180.29,182.5,195.88,168.69
"BRINP2",0,0,0,0
"GSTM5",474.53,414.55,413.64,473.51
"GSTM7",2.3,1.41,1.75,6.32
"GSTM3",0.77,1.69,0.75,5.17
"STAT3",1643.32,1648.64,1662.53,1620.09
"STAT5A",326.11,294.71,326.3,309.36
"CAVIN1",4081.02,4025.14,3980.29,3989.05
"MAP3K11",1592.87,1541.77,1585.48,1617.5
"AKT2",1614.13,1608.43,1508.19,1597.98
"DNAJA3",1329.87,1394.4,1398.99,1406.45
"HMOX2",1009.41,1048.48,1002.94,1038.66
"CDIP1",848.26,854.97,891.22,839
"MAP3K20",1723.73,1820.2,1846.03,1758.2
"CWC15",578.5,545.33,534.81,578.32
"COL5A3",0.26,0.56,0.75,0.86
"DNMT1",3465.64,3504.56,3456.45,3253.96
"PPAN",324.46,359.43,348.81,341.42
"ANGPTL2",1.28,0,0.25,1.44
"CACNA1E",0,0,0,0
"CACNA1B",0,0,0,0
"TRMT10A",401.03,403.02,404.16,401.72
"ETV1",0.79,0.84,1,0.57
"KIFC2",22.54,27.28,28.42,25.56
"PSAP",9258.88,9207.04,9241.89,9322.82
"IKBKG",423.57,421.86,405.16,428.14
"PAX2",613.33,626.33,643.02,640.05
"WARS2",211.02,219.93,228.88,215.36
"ATN1",2999.4,3207.28,3332.89,2984.11
"PHB2",2504.8,2545.53,2365.64,2567.96
"PTPN6",304.23,295.59,294.46,312.99
"ENO2",285.28,300.93,270.02,265.9
"EMG1",944.2,949.19,871.66,927.49
"LPCAT3",640.48,639.83,636.29,626.56
"ATP6V1F",1300.93,1304.68,1188.55,1251.96
"IL12B",0,0,0,0
"CLCN5",342.9,356.05,379.48,349.46
"CLCN3",1157.52,1158.72,1227.7,1167.54
"HIF3A",0,0,0.25,0
"GPX6",0,0,0,0
"GPX5",0,0,0,0
"PDE1C",0,0,0,0
"UTP20",918.85,922.48,938.48,880.39
"SPIC",0,0,0,0
"9330159F19RIK",0,0,0,0
"CUL3",1549.08,1575.24,1588.48,1590.22
"SST",0,0,0,0
"IL11",7.17,6.47,3.24,5.46
"LARGE1",437.4,442.11,431.84,446.51
"DDX56",735.49,716.89,704.36,698.63
"TMED4",1103.74,1044.53,1070.37,1104.37
"COL26A1",0,0,0,0
"BID",353.15,382.49,362.52,381.04
"RALB",804.89,790.29,800.6,839.04
"PPP1CC",5481.09,5462.47,5122.76,5621.32
"DNAJB11",1363.41,1296.53,1366.32,1418.8
"TBCCD1",285.54,301.49,295.46,304.38
"CLEC11A",5.12,9,6.23,6.6
"ZFP324",154.42,131.9,133.39,156.21
"GAB2",179.26,217.4,208.19,210.19
"CORO1C",2563.7,2550.31,2570.5,2508.81
"TAX1BP1",2590.85,2623.15,2616.71,2713.54
"PSG17",0.51,0,0,0
"PSG19",0,0,0,0
"CTSE",0,0,0,0
"NDRG2",53.52,47.81,43.88,47.09
"METTL17",137.52,140.62,148.85,125.48
"ARHGEF40",750.85,773.7,769.93,781.9
"PNPLA6",492.46,492.74,463.25,470.06
"MCOLN1",607.7,666.83,636.79,654.12
"ARHGEF18",1018.46,1023.72,1036.46,1005.59
"PKN2",2067.91,2105.38,2140.24,2128.91
"CD33",0,0,0,0
"ETFB",468.13,430.02,439.82,474.65
"NKG7",0,0,0,0
"STXBP2",1137.54,1222.56,1216.98,1208.89
"PCP2",0.58,1.72,0.59,0
"SGCE",792.08,781.01,757.71,825.55
"CHN2",405.75,423.64,430.62,403.47
"WWOX",46.1,48.09,45.13,50.83
"SLBP",2694.54,2847.01,2751.83,2699.46
"TYR",0,0,0,0
"GHRHR",0,0,0,0
"AQP1",15.37,7.87,18.2,11.49
"ARID3B",28.17,29.81,27.6,25.56
"CNN2",2295.06,2157.41,2215.79,2310.1
"POLR2E",1553.94,1549.93,1464.31,1534.8
"ABCA13",0.77,0,0,0
"MYO9B",1077.62,1124.97,1184.56,1088.86
"HDAC9",0,0,0,0
"LY9",0,0,0,0
"CD244A",0,0,0,0
"ADGRE1",0,0,0,0
"MTFP1",36.11,27.56,29.67,27.57
"RAB23",338.55,367.87,353.05,335.1
"RAB11A",1478.91,1439.4,1437.38,1492.31
"EIF2B2",726.78,695.79,667.21,719.59
"DLST",1644.09,1662.71,1634.6,1628.99
"PGF",6.15,4.5,4.49,5.46
"ULK2",340.6,345.37,348.56,319.6
"CCL24",0,0,0,0
"DGKQ",340.79,344.67,346.21,358.29
"TMED11",0,0,0.25,0
"GRAP",0.26,0,0,0
"POU1F1",0,0,0.25,0
"CHMP2B",971.09,1049.6,999.81,993.53
"PLOD3",1546.81,1417.21,1456.54,1474.86
"AP1S1",1992.62,1923.14,1929.56,2108.81
"MAPK13",767.75,809.13,732.78,798.84
"SRPK1",933.44,995.04,959.67,972.86
"PAX3",0,0,0,0
"LBR",1445.26,1451.7,1425.8,1414.22
"CRABP2",7.94,8.16,8.73,11.49
"NES",2626.95,2659.15,2638.4,2634
"BCAN",0.26,0,0,0
"HAPLN2",0.51,0,0,0.29
"PRCC",1218.47,1196.97,1224.21,1239.33
"RRNAD1",271.16,320.82,308.06,284.59
"HDGF",7071.37,7316.53,7489.6,7525.56
"SLC25A18",0.77,0.56,0,0
"THOP1",1021.28,1066.47,1026.49,1109.54
"APBA3",690.41,729.26,718.57,752.9
"MATK",14.6,15.75,14.96,14.93
"PIAS4",744.45,709.29,707.35,720.45
"MAP2K1",994.14,961.57,971.89,989.8
"SGTA",1396.19,1409.31,1427.66,1464.74
"NMRK2",0,0,0,0
"TMEM242",544.96,529.86,481.21,522.9
"DTX2",424.34,435.36,481.95,470.63
"ZP3",0,0,0,0.29
"HSPB1",3463.17,3465.31,3359.63,3497.41
"RASA4",89.89,97.31,82.53,89.3
"SYT5",0,0,0,0
"HNRNPA2B1",9386.41,9352.16,9595.93,9631.21
"FXYD4",0,0.84,0,0.29
"CCDC130",145.97,145.96,144.11,165.97
"MRI1",248.41,260.43,220.66,263.03
"PRKACB",1739.35,1776.05,1812.62,1749.3
"SGSH",266.63,260.76,287.11,254.36
"CHD5",25.86,27.56,28.42,24.98
"CSTB",1682.24,1650.33,1593.21,1661.44
"SH2B2",142.13,129.37,146.11,151.33
"PEX5",511.66,535.49,510.63,513.13
"JKAMP",419.98,426.36,408.65,416.94
"CD44",445.85,434.24,456.52,423.54
"SLC1A2",2.05,0,0.25,0.86
"EIF2AK4",253.53,242.15,264.04,240.63
"WDR1",3851.06,3802.12,3813.74,3863.57
"SLC2A9",8.71,9,8.48,6.89
"CCN4",196.42,201.93,224.89,219.95
"NDRG1",2140.13,2039.01,2015.58,2066.6
"4930550C14RIK",0,0,0,0
"MAN2B1",696.3,743.61,733.03,711.84
"KLF5",218.44,215.99,219.41,210.77
"WDR83",287.56,280.83,279.96,309.57
"PRDX2",3301.75,3073.98,2810.94,3070.47
"POLR2A",3845.42,3882.83,3951.87,3481.09
"SHBG",0,0,0,0
"SENP3",1516.04,1457.12,1412.95,1450.96
"CORIN",39.44,30.94,43.63,26.99
"PLEKHA8",329.82,352.35,367.08,345.38
"G6PC2",32.78,32.91,43.38,33.31
"SPC25",1205.15,1247.31,1231.19,1266.61
"DNAH2",2.3,1.69,1.99,4.31
"RIPK4",1060.46,1042.85,1023.25,1050.67
"UFD1",890.68,928.94,886.12,863.45
"ZFP287",0,0,0,0.86
"PRLR",0,0,0,0.57
"LETM1",947.27,994.19,977.87,971.71
"UBQLN1",2045.12,2026.63,2119.55,2104.79
"FGFR4",0,0,0,0
"CADM3",0,0,0,0
"FCER1A",0,0,0,0
"TXN2",776.72,794.79,776.41,807.75
"CASP14",0.26,0,0.5,0.29
"SLC1A6",0,0,0.25,0
"SLC1A3",0,0,0,0
"CRBN",459.81,486.77,453.62,470.08
"IL5RA",4.61,5.62,3.74,4.59
"MSH6",1942.69,2011.45,1997.13,1977.87
"FBXO11",957.51,982.66,976.87,958.5
"MLXIPL",0.51,0.56,0.5,0.86
"TBL2",811.29,738.82,823.04,757.21
"BUD23",581.83,619.86,599.89,608.75
"NID1",4.61,4.5,5.49,2.3
"MCM5",3646.19,3624.09,3547.96,3645.34
"HMOX1",503.98,503.14,503.15,498.2
"MPRIP",5497.75,5565.6,5699.53,5639.01
"CIC",1648.95,1655.39,1789.44,1639.33
"PAFAH1B3",716.28,637.01,624.57,672.21
"IL27RA",0.26,0,0,0
"PRKACA",1895.57,1930.17,1982.17,1952.32
"ASF1B",817.18,822.07,861.43,851.97
"MYL10",0,0,0,0
"DDX39A",1769.68,1648.46,1607.01,1696.52
"DNAJB1",1325,1266.15,1206.25,1296.18
"MSH4",0,0.28,0.75,0
"USP40",385.41,440.71,421.62,412.92
"EVX1",0,0,0,0
"KBTBD4",452.99,474.69,437.94,474.48
"CELF1",2079.44,2145.04,2136.25,2068.9
"NDUFS3",608.72,642.35,586.42,656.7
"POR",2057.93,2044.63,2022.81,1997.97
"IGF1R",520.12,482.05,518.36,502.22
"INSR",656.87,682.86,719.81,634.31
"FCER2A",0.26,0.84,0.5,1.15
"CYP2A5",0,0,0,0
"ATP4A",0,0,0,0
"TRIM28",4385,4428.16,4253.56,4363.49
"UBE2M",898.36,942.16,914.29,968.55
"ADCY9",176.19,181.12,160.82,170.57
"MEF2C",0,0,0,0
"CTR9",834.34,815.04,860.44,818.66
"EIF4G2",7337.44,7554.46,7516.78,7412.43
"IRAG1",0,0,0,0.57
"PCYT1A",906.3,928.1,903.82,886.14
"ZFP592",398.99,420.18,397.93,405.17
"PSMD4",2515.56,2491.53,2388.08,2506.22
"TMOD4",4.87,6.75,7.23,4.59
"INSRR",0,0,0,0.29
"CABP5",0,0,0,0.29
"SNX6",948.3,984.07,965.15,988.65
"MTHFD2",1407.72,1474.84,1413.95,1436.89
"KIT",0,0,0,0
"TOMM40L",488.43,488.31,444.64,500.46
"NR1I3",0.96,2.46,2.16,1.77
"APOA2",2.56,1.41,0,2.58
"PAN2",791.57,820.38,808.08,804.59
"CS",3055.39,3110.54,3149.28,3086.84
"AMPD3",194.37,219.93,221.65,195.83
"BCAS2",1116.03,1032.44,1029.98,1090.59
"SH2D1A",0,0,0,0
"CTCF",1696.33,1702.08,1770.99,1760.5
"PARD6A",126.25,103.22,116.69,125.48
"AGRP",0.26,0,0.25,0
"PVALB",0,0,0,0
"TFAP4",408.97,415.96,408.15,411.48
"RANBP1",3794.21,3809.15,3795.29,3857.54
"CD247",6.27,0.28,4.77,0
"RFX5",334.04,351.39,356.79,335.02
"PSMB4",3494.07,3227.54,3108.89,3377.72
"MMP8",0,0,0,0
"SLC30A4",774.92,757.67,767.44,753.19
"SQOR",282.47,284.9,264.79,286.29
"BLOC1S6",293.22,319.77,358.54,322.75
"METAP1",1338.57,1280.5,1313.72,1306.52
"GPR108",468.64,492.74,500.9,515.72
"TNFSF14",0,0,0,0
"GATA6",6.4,2.53,4.49,3.73
"RSL1D1",1722.19,1784.77,1771.73,1820.52
"CNGA2",0,0,0,0
"APC",1232.04,1275.44,1395,1316.86
"REEP5",1628.47,1705.17,1693.69,1628.7
"ERGIC3",1985.2,1777.17,1768.74,1887.99
"UQCC1",430.23,486.55,462.26,479.54
"SPO11",0,0,0.25,0
"NCOA2",463.26,472.21,530.07,472.93
"PRL4A1",0,0,0,0
"TRH",0,0,0,0
"NR2C2",788.18,820.77,873.43,817.48
"NR2C1",305.26,298.68,300.19,314.14
"SMPD4",1192.86,1232.97,1194.29,1231.29
"PEX1",297.27,302.62,314,277.85
"OTX1",91.68,103.78,92,105.1
"KCTD20",1222.31,1217.5,1174.09,1247.37
"ITGAE",4.61,2.53,2.74,2.58
"CTNS",247.38,266.62,269.77,242.64
"P2RX5",6.4,5.62,4.49,6.32
"SHPK",20.23,17.44,16.46,15.51
"TRPV1",0,0,0,0
"EPHB3",391.05,372.93,384.47,381.91
"TUFT1",1324.49,1274.3,1275.82,1237.32
"RCN1",124.97,119.25,127.41,128.93
"DNASE1",71.41,82.28,81.99,74.46
"TRAP1",1132.68,1141.56,1098.3,1162.95
"NAA60",629.2,692.55,653.57,696.19
"1700037C18RIK",94.79,92.26,101.57,85.93
"ANKRD13D",203.59,219.09,218.91,201
"TYRP1",0,0,0,0
"TPR",2326.31,2499.27,2458.64,2319
"PDC",0,0,0,0
"ODR4",322.42,342.13,374.24,344.58
"PRG4",1.02,1.97,0,0.29
"DHX34",244.56,256.77,262.54,242.07
"KPTN",188.22,157.78,153.84,150.18
"NAPA",802.58,863.7,798.1,816.07
"SRA1",801.81,775.1,739.26,819.23
"CALCOCO2",0,0,0,0.86
"ATP5G1",799.86,743.15,735.39,817.32
"SNF8",620.5,617.89,609.11,624.83
"TBCB",692.73,646.37,639.98,678.66
"INPP5K",383.11,409.21,413.64,418.95
"CRKL",1344.46,1311.72,1374.55,1297.91
"UPK3BL",11.52,13.5,9.23,9.48
"EPS8L1",99.62,122.62,119.93,115.15
"CLINT1",2123.74,2134.91,2095.11,2127.76
"PRSS16",29.45,36,30.17,37.33
"CDKAL1",131.37,134.15,128.16,142.14
"RHOX6",0,0,0,0
"CDCP3",0,0,0,0
"HTRA1",295.01,260.71,270.77,273.36
"ZBTB17",340.85,349.3,354.05,360.94
"CLCNKB",0,0,0,0
"FAM131C",64.79,60.19,50.61,69.2
"FBLIM1",391.3,334.12,360.53,376.16
"HSPB7",0.77,0,0,0
"EPOR",111.91,110.25,100.98,112.27
"CCDC159",24.07,30.37,21.94,26.13
"MOB1B",820.25,874.38,885.62,832.15
"ATP6V1B1",0.77,0,0,0
"VAX1",0,0,0,0
"ATP6V1B2",1334.99,1334.5,1331.92,1367.4
"EPS15L1",548.03,585.27,580.44,551.04
"TEP1",248.41,260.43,242.6,249.82
"TTC5",381.83,374.62,343.33,375.59
"OSGEP",329.33,322.02,300.94,334.53
"AAMP",1716.3,1688.86,1713.14,1767.39
"TMBIM1",754.18,743.61,746.24,737.55
"ARPC2",3282.54,3282.94,3260.73,3389.78
"KMT2B",1136.52,1164.06,1192.54,1105.23
"ZBTB32",5.63,2.81,4.74,6.03
"ETV2",0,0,0,0
"UPK1A",35.08,27.84,33.91,44.22
"TMEM147",416.4,379.11,369.76,393.1
"RPS9",7139.74,6212.37,5839.79,6783
"TFPT",172.35,176.9,170.29,186.65
"SUSD2",22.79,20.81,22.94,24.98
"GGT5",0.51,0,0,0
"GGT1",21.51,22.22,23.94,19.24
"CRIP2",922.69,901.66,926.26,964.24
"CRIP1",159.29,153.28,133.39,157.36
"CBFA2T3",2.3,3.09,1.25,1.44
"FBLN1",31.5,21.66,24.18,21.82
"PGRMC1",1325.51,1276.28,1235.43,1276.66
"GCAT",330.35,340.3,323.63,337.4
"TEK",0,0.56,0,0
"MPL",0,0,0,0
"ELOVL1",319.6,357.18,348.06,333.38
"MED8",231.5,237.65,233.37,246.09
"HYI",43.79,49.78,43.13,39.05
"CDC20",1623.34,1554.71,1581.74,1651.96
"ADAMTS4",10.76,17.44,18.2,12.35
"NECTIN4",4.35,2.81,4.24,3.16
"PFDN2",840.99,829.38,829.52,890.73
"RNF114",1176.47,1148.31,1152.15,1178.45
"STEEP1",548.8,587.52,577.95,543.86
"NEURL1A",15.11,15.75,10.72,18.38
"SRM",393.35,347.05,380.48,385.93
"EPHA2",1472.51,1421.12,1386.77,1383.19
"RBM14",1145.72,1174.96,1162.53,1106.97
"ACTN3",0.26,0.84,0.25,0
"A530013C23RIK",2.56,1.69,2.24,2.01
"ZDHHC24",200.77,248.62,220.91,235.17
"BBS1",536.25,573.17,571.96,552.18
"SLC34A3",0,0,0,0
"NDOR1",434.08,449.14,420.37,431.01
"NSMF",607.7,675.54,648.26,700.93
"PRL7A1",0,0,0,0
"PRL8A9",0,0,0,0
"PDK1",1132.42,995.32,1083.58,1016.21
"PTBP1",6107.45,6262.71,6373.6,6042.44
"MVD",354.43,340.58,321.63,350.61
"CYBA",1366.23,1243.37,1210.99,1306.23
"ITIH3",0.26,0,0.5,0.29
"STIMATE",361.85,369.55,367.76,348.31
"SFMBT1",331.38,360.83,359.78,379.61
"ITIH1",0,0,0,0
"IHH",2.3,0.56,0.75,2.58
"PRKAG3",0,0.28,0,0
"CRYBA2",0,0,0,0
"ATP7B",14.6,11.25,8.23,10.91
"DEFB2",0,0,0,0
"SLC4A1",0,0,0,0
"RUNDC3A",16.39,23.91,18.45,23.26
"SLC4A3",183.1,233.43,194.23,204.45
"CDT1",1525.01,1669.74,1636.6,1634.16
"RUNX1T1",0,0,0,0
"SNAI3",26.12,36.28,31.91,31.01
"APRT",995.42,1063.38,970.14,1019.37
"GTF2H1",360.57,360.55,366.02,371.86
"HFE",124.97,139.78,115.94,113.71
"ABHD1",135.95,133.21,128.49,127.28
"SLC5A6",161.08,156.09,153.09,146.88
"TCF23",0,0,0,0
"NPHS1",0,0,0,0
"APLP1",100.9,87.47,95.99,103.95
"QRICH1",1103.74,1184.59,1156.64,1078.24
"P4HTM",28.17,25.03,23.44,23.83
"USP19",1838.71,1860.14,1817.36,1823.96
"POLA1",775.44,834.17,826.53,776.45
"CDC42",3000.08,2895.95,2909.92,3029.69
"PKNOX1",400.01,435.08,439.32,453.69
"D130043K22RIK",4.61,2.81,5.49,2.58
"GMNN",620.76,589.2,557,613.92
"ACOT13",190.27,198.28,194.48,207.32
"ZFP184",90.91,98.43,106.46,87.01
"CYP27B1",0.26,0.56,1.5,1.44
"CDK4",5272.5,5229.65,5102.51,5315.85
"B4GALNT1",653.28,683.98,696.63,690.88
"METTL1",202.05,197.15,207.19,205.31
"TSPAN31",970.67,943.9,900.34,935.93
"KIF5B",3590.87,3788.06,3882.31,3664
"SAAL1",241.24,256.21,227.64,251.54
"TPH2",0,0,0,0
"KRT23",2.56,2.81,2.24,2.01
"CNP",426.13,399.65,393.19,439.62
"ODAD4",24.33,22.5,26.43,23.55
"SULF2",1.02,1.12,1.99,2.87
"SOD2",519.86,534.08,492.18,525.48
"TMCO6",121.39,141.75,130.4,147.02
"STAMBP",361.6,366.46,351.06,323.62
"EZH1",856.36,878.6,915.79,868.91
"HAP1",1203.62,1292.87,1218.97,1215.5
"P3H4",1023.84,1038.07,1001.06,1016.21
"CTNNB1",8252.96,8078.97,8173.25,8413.99
"EIF1B",205.64,192.37,206.44,203.87
"KLK4",0,0,0,0
"CHRD",0.26,0.28,0,0.29
"PSMD2",5370.69,5194.27,5311.46,5405.55
"SYNGR3",118.57,132.47,129.15,131.23
"VARS",3347.33,3279.29,3265.96,3249.65
"VWA7",4.1,3.94,2.07,3.73
"HSPA1L",30.77,33.93,37.75,36.07
"SLC44A4",51.73,54.56,52.86,55.13
"MSH5",19.72,17.72,21.19,24.12
"ABHD16A",600.78,619.86,551.77,602.72
"NEU1",1026.91,1005.16,974.38,1026.27
"DDAH2",2234.37,2124.23,1982.42,2144.7
"CLIC1",4372.97,4178.14,3992.51,4208.72
"LSM2",688.62,678.64,720.81,708.97
"POLE",1900.69,1937.76,1934.55,1901.78
"ATP1A2",1.02,1.41,1,0.57
"ATP1A4",0,0,0,0
"CASQ1",2.3,0,0.75,0.57
"STX1A",144.18,171.84,170.54,169.99
"CEACAM9",0,0,0,0
"ZFP775",98.08,90.28,100.23,101.08
"SCUBE2",0,0,0,0
"MRPL49",1486.34,1410.15,1399.24,1477.66
"DENND2C",59.92,64.69,68.32,72.07
"MARK3",1466.87,1599.15,1473.54,1519.01
"GATAD1",1445.93,1398.12,1416.31,1449.87
"PCDHA10",0,0,0.37,0
"2310003L06RIK",0,0,0,0
"M6PR",2394.94,2394.22,2458.89,2450.8
"LRRC8A",387.86,337.79,391.65,383.29
"MC5R",0,0,0,0
"PPP2R1A",3353.48,3409.22,3399.11,3422.8
"FANCE",291.94,312.74,289.47,305.52
"TINF2",472.23,492.74,477.71,453.98
"TSSK4",3.33,2.53,2.24,5.46
"HAPLN4",39.44,46.69,43.13,40.49
"DUS3L",380.8,401.33,365.27,386.5
"GTPBP3",382.6,399.65,372.5,393.39
"TGFBR1",457.63,474.17,482.95,464.89
"HOMER1",113.96,125.72,135.14,128.07
"RAD51C",199.49,206.71,215.42,194.97
"GABRB2",0,0.28,0,0
"CAV1",2643.86,2570.84,2804.7,2525.46
"ARPP19",1165.2,1141,1130.71,1185.06
"BCL2L1",1017.18,1035.82,1060.4,1030
"KHSRP",2401.85,2448.5,2449.91,2436.73
"DIO2",0,0,0,0
"CCDC124",561.86,512.14,504.39,531.22
"CCT4",3202.13,3256.23,3176.95,3260.27
"0610009B22RIK",234.06,244.4,240.85,255.56
"CPT1C",202.05,227.53,219.41,221.68
"TWIST2",213.7,221.36,226.68,198.16
"ZFP655",602.58,640.95,605.87,611.05
"RHOA",3763.55,3702.04,3682.59,3723.73
"ZMIZ1",879.36,945.46,999.03,872.85
"ANKRD26",375.17,370.4,409.4,403.16
"ALDH16A1",613.84,624.36,593.4,603.58
"HNRNPA0",3114.29,2734.24,2935.85,3188.77
"PRRG2",185.66,184.5,152.59,186.36
"HNRNPH1",4257.47,4412.98,4395.43,4418.05
"IFT43",179.26,189.84,183.26,208.47
"ID3",308.33,269.15,306.92,277.1
"TCAP",1.28,0,0,0.57
"ARID1A",1695.82,1725.42,1818.61,1660
"CRLF1",30.22,30.94,31.91,34.17
"CTSD",3712.51,3647.15,3531.25,3603.13
"RPLP1",5507.69,5006.68,4671.68,5376.84
"CABS1",0,0,0,0
"HMGCLL1",30.73,35.16,34.66,33.88
"TTC9B",0,0,0,0
"PHOX2A",0,0,0,0
"ABHD8",691.69,719.98,718.57,740.55
"IFT22",434.07,422.71,375.49,421.53
"FZD3",5.38,4.78,6.23,6.89
"1700008O03RIK",1.02,1.12,1.25,0.86
"MID1IP1",1627.94,1644.87,1669.25,1655.45
"AP2S1",757.25,760.76,731.03,786.21
"FGFRL1",582.09,588.92,572.46,605.88
"BRME1",38.67,32.91,38.4,41.64
"FHL2",986.45,970.57,960.67,945
"EMC10",791.57,755.42,735.02,809.47
"CLSTN3",20.74,17.16,18.45,18.66
"FBXW9",408.2,408.65,392.94,398.27
"SPIB",0,0.84,1.75,1.72
"FNBP4",1080.18,1146.91,1124.97,1082.83
"CERS4",21.51,16.03,16.71,16.65
"SCRN3",234.58,250.02,234.62,238.33
"PHAX",486.71,517.77,516.5,543.66
"TLE1",335.48,336.37,331.11,345.44
"1700109H08RIK",6.4,2.53,3.74,6.32
"RELT",67.1,68.34,57.6,67.77
"SNRPB2",539.58,530.42,515.36,568.55
"UBC",9840.85,10372.9,10305.81,10088.75
"PRPF31",569.81,576.05,603.63,590.09
"SERTAD1",334.2,346.77,313.66,319.02
"CARHSP1",3296.63,3350.16,3470.66,3457.26
"ELK3",358.27,342.55,353.8,376.45
"HERPUD2",275.3,278.15,283.24,273.94
"RDH13",185.92,206.71,191.48,176.88
"ADAM21",1.02,2.25,1.99,2.01
"NUTF2",1067.96,1095.04,1104.68,1120.71
"FUT1",143.15,132.18,144.86,137.26
"ARPC5",1925.78,1828.36,1829.33,1939.97
"RNF151",0.51,0.28,0.25,1.44
"ELAVL2",0,0,0,0
"POU2F2",1.54,0.28,0.25,1.72
"MGST1",0.51,0.84,0,0.29
"NFIB",682.48,684.83,730.29,665.03
"HTR3B",0,0,0,0
"RAB25",86.56,93.09,97.99,94.76
"UBQLN4",2539.63,2554.81,2631.42,2646.93
"RBFOX1",0,0.28,0.25,0
"RPS18",8107.48,7234.4,6687.5,7607.97
"RPL10",5411.81,5230.3,5148.4,5324.97
"RPS15A",2910.44,2760.11,2833.88,2961.06
"NCAPH2",3961.74,3835.47,3750.31,3954.44
"HIPK1",1861.14,1861.21,1964.96,1837.7
"GPRC5B",37.13,42.19,44.88,48.82
"MAN1A2",1703.5,1628.39,1721.62,1684.69
"CEACAM5",0,0,0,0
"TPPP2",0,0,0,0
"ACYP1",154.17,154.96,156.33,158.79
"CLDN13",0,0,0,0
"CD163",0,0,0,0
"HDAC5",875.05,923.32,906.31,953.9
"RALA",557.76,612.83,598.39,605.02
"CLEC3A",0,0,0,0
"VDAC3",1736.22,1704.35,1722.67,1827.44
"SLC1A7",0,0,0.25,0
"VPS72",1458.68,1439.4,1375.8,1468.47
"GABPA",1450.74,1533.9,1550.58,1534.23
"BMP7",8.19,4.22,4.99,2.3
"DYNLL1",3368.59,3373.22,3368.69,3529.04
"PDCL",637.66,675.83,664.96,689.44
"TMEM184B",986.96,1074.91,1078.35,1047.8
"GM5965",0,0,0,0
"RSPH14",0,0,0,0
"NF2",1073.01,1078.28,1089.32,1094.32
"CABP7",1.29,0.57,0,1.17
"ZMAT5",176.69,183.08,176.03,174.57
"EWSR1",3347.31,3514.41,3465.18,3510.37
"AP1B1",1137.8,1138.47,1120.24,1124.18
"DERL3",15.11,21.37,16.95,15.79
"GSTT4",0,0,0,0
"TBX1",0.51,3.37,0.75,0.86
"GNAT2",2.3,4.5,2.99,2.01
"BCL2L13",1174.93,1214.41,1188.55,1173.86
"2610028H24RIK",0,0,0,0
"SPATC1L",0,0,0,0
"DQX1",9.99,12.94,10.97,15.22
"CCL8",0,0,0,0
"LNPK",301.67,339.46,347.07,331.37
"PRR29",0,0,0.25,0
"MYMK",0,0,0,0
"FAM163B",0,0,0,0
"TRPM5",0.77,1.12,0.5,0.86
"ASCL2",0,0,0,0
"RARRES2",0,0,0,0
"PTTG1IP",3040.28,2941.8,3029.85,3104.93
"TRPM2",0.51,0,0,0.29
"UBE2G2",836.13,796.48,779.15,824.4
"MPO",0,0,0,0
"LPO",0.26,0.28,0.25,0.29
"MET",3571.15,3544.78,3793.54,3566.37
"SLC16A12",345.46,350.43,347.81,375.01
"SYN2",0,0,0,0
"ELK1",293.73,296.15,319.39,314.14
"NAV1",211.53,231.18,225.64,220.82
"TNPO1",3044.63,2999.17,3201.64,3048.36
"MYOD1",0,0,0,0
"OTOG",0,0,0,0
"RNMT",620.5,683.98,658.73,662.16
"KCNQ1",2.56,1.69,1.75,2.3
"SRP14",896.57,871.85,853.7,902.22
"6330409D20RIK",0,0,0,0
"CDK9",1073.78,1113.16,1057.9,1071.63
"TOR2A",675.05,642.36,620.58,633.72
"FPGS",319.85,325.12,328.62,327.35
"MRTFB",729.85,735.73,790.37,734.24
"CBX5",3370.12,3324.01,3324.06,3257.98
"ODAM",0,0,0,0
"APOBEC3",295.27,267.46,277,309.26
